t	y1	y2	y3
47.802	0.699811	1.3883	16.2749
47.803	0.706696	1.39512	16.2324
47.804	0.71358	1.40204	16.1901
47.805	0.720465	1.40906	16.148
47.806	0.727351	1.41619	16.1059
47.807	0.734239	1.42343	16.064
47.808	0.741131	1.43077	16.0222
47.809	0.748028	1.43822	15.9805
47.81	0.75493	1.44577	15.939
47.811	0.761838	1.45343	15.8976
47.812	0.768754	1.4612	15.8563
47.813	0.775678	1.46907	15.8151
47.814	0.782612	1.47705	15.7741
47.815	0.789557	1.48514	15.7332
47.816	0.796512	1.49334	15.6924
47.817	0.803481	1.50165	15.6518
47.818	0.810462	1.51007	15.6112
47.819	0.817459	1.5186	15.5708
47.82	0.82447	1.52725	15.5305
47.821	0.831498	1.536	15.4904
47.822	0.838543	1.54486	15.4504
47.823	0.845606	1.55384	15.4104
47.824	0.852688	1.56293	15.3707
47.825	0.859791	1.57214	15.331
47.826	0.866914	1.58146	15.2915
47.827	0.87406	1.5909	15.2521
47.828	0.881228	1.60045	15.2128
47.829	0.88842	1.61012	15.1736
47.83	0.895637	1.6199	15.1346
47.831	0.90288	1.6298	15.0957
47.832	0.910149	1.63983	15.0569
47.833	0.917446	1.64997	15.0183
47.834	0.924771	1.66023	14.9797
47.835	0.932126	1.67061	14.9413
47.836	0.939511	1.68111	14.903
47.837	0.946927	1.69173	14.8649
47.838	0.954375	1.70248	14.8268
47.839	0.961856	1.71335	14.7889
47.84	0.969371	1.72434	14.7511
47.841	0.97692	1.73546	14.7135
47.842	0.984506	1.74671	14.6759
47.843	0.992128	1.75808	14.6385
47.844	0.999787	1.76957	14.6012
47.845	1.00749	1.7812	14.564
47.846	1.01522	1.79296	14.527
47.847	1.023	1.80484	14.4901
47.848	1.03082	1.81686	14.4533
47.849	1.03868	1.829	14.4166
47.85	1.04658	1.84128	14.3801
47.851	1.05453	1.8537	14.3436
47.852	1.06252	1.86624	14.3074
47.853	1.07056	1.87893	14.2712
47.854	1.07864	1.89175	14.2351
47.855	1.08677	1.9047	14.1992
47.856	1.09495	1.91779	14.1634
47.857	1.10318	1.93103	14.1278
47.858	1.11146	1.9444	14.0922
47.859	1.11979	1.95791	14.0568
47.86	1.12817	1.97157	14.0215
47.861	1.1366	1.98537	13.9863
47.862	1.14509	1.99931	13.9513
47.863	1.15363	2.0134	13.9164
47.864	1.16223	2.02763	13.8816
47.865	1.17088	2.04201	13.8469
47.866	1.1796	2.05654	13.8124
47.867	1.18837	2.07122	13.778
47.868	1.19719	2.08605	13.7437
47.869	1.20608	2.10103	13.7096
47.87	1.21503	2.11617	13.6755
47.871	1.22404	2.13146	13.6416
47.872	1.23312	2.1469	13.6079
47.873	1.24226	2.1625	13.5742
47.874	1.25146	2.17826	13.5407
47.875	1.26073	2.19417	13.5073
47.876	1.27006	2.21025	13.4741
47.877	1.27946	2.22649	13.441
47.878	1.28893	2.24289	13.408
47.879	1.29847	2.25946	13.3751
47.88	1.30808	2.27619	13.3424
47.881	1.31776	2.29308	13.3098
47.882	1.32752	2.31015	13.2773
47.883	1.33734	2.32738	13.245
47.884	1.34724	2.34479	13.2127
47.885	1.35722	2.36237	13.1807
47.886	1.36727	2.38012	13.1487
47.887	1.3774	2.39804	13.1169
47.888	1.3876	2.41614	13.0852
47.889	1.39789	2.43442	13.0537
47.89	1.40826	2.45288	13.0223
47.891	1.4187	2.47152	12.991
47.892	1.42923	2.49034	12.9599
47.893	1.43984	2.50935	12.9289
47.894	1.45054	2.52854	12.898
47.895	1.46132	2.54792	12.8673
47.896	1.47218	2.56748	12.8367
47.897	1.48314	2.58724	12.8063
47.898	1.49418	2.60719	12.7759
47.899	1.50531	2.62733	12.7458
47.9	1.51653	2.64766	12.7157
47.901	1.52784	2.66819	12.6858
47.902	1.53924	2.68892	12.6561
47.903	1.55074	2.70985	12.6265
47.904	1.56233	2.73098	12.597
47.905	1.57402	2.75232	12.5677
47.906	1.5858	2.77385	12.5385
47.907	1.59768	2.7956	12.5095
47.908	1.60966	2.81755	12.4806
47.909	1.62174	2.83972	12.4518
47.91	1.63392	2.86209	12.4232
47.911	1.6462	2.88468	12.3948
47.912	1.65858	2.90748	12.3665
47.913	1.67107	2.93051	12.3383
47.914	1.68367	2.95375	12.3103
47.915	1.69637	2.97721	12.2825
47.916	1.70918	3.0009	12.2548
47.917	1.72209	3.02481	12.2272
47.918	1.73512	3.04894	12.1998
47.919	1.74826	3.07331	12.1726
47.92	1.76151	3.09791	12.1455
47.921	1.77487	3.12274	12.1185
47.922	1.78835	3.1478	12.0918
47.923	1.80195	3.1731	12.0652
47.924	1.81566	3.19864	12.0387
47.925	1.82949	3.22443	12.0124
47.926	1.84344	3.25045	11.9863
47.927	1.85751	3.27672	11.9603
47.928	1.8717	3.30324	11.9345
47.929	1.88602	3.33	11.9089
47.93	1.90046	3.35702	11.8834
47.931	1.91502	3.38429	11.8581
47.932	1.92971	3.41182	11.8329
47.933	1.94453	3.43961	11.808
47.934	1.95949	3.46766	11.7832
47.935	1.97457	3.49596	11.7585
47.936	1.98978	3.52454	11.7341
47.937	2.00513	3.55338	11.7098
47.938	2.02061	3.58249	11.6857
47.939	2.03623	3.61187	11.6618
47.94	2.05199	3.64153	11.638
47.941	2.06788	3.67146	11.6145
47.942	2.08392	3.70167	11.5911
47.943	2.1001	3.73217	11.5679
47.944	2.11642	3.76294	11.5449
47.945	2.13288	3.79401	11.5221
47.946	2.14949	3.82536	11.4994
47.947	2.16625	3.857	11.477
47.948	2.18316	3.88894	11.4547
47.949	2.20022	3.92117	11.4327
47.95	2.21743	3.9537	11.4108
47.951	2.23479	3.98653	11.3892
47.952	2.25231	4.01967	11.3677
47.953	2.26998	4.05311	11.3464
47.954	2.28781	4.08686	11.3254
47.955	2.3058	4.12092	11.3045
47.956	2.32395	4.15529	11.2839
47.957	2.34227	4.18999	11.2634
47.958	2.36074	4.225	11.2432
47.959	2.37939	4.26033	11.2232
47.96	2.3982	4.29599	11.2034
47.961	2.41717	4.33197	11.1839
47.962	2.43632	4.36829	11.1645
47.963	2.45564	4.40494	11.1454
47.964	2.47513	4.44192	11.1265
47.965	2.4948	4.47925	11.1078
47.966	2.51465	4.51691	11.0893
47.967	2.53467	4.55492	11.0711
47.968	2.55487	4.59327	11.0532
47.969	2.57526	4.63197	11.0354
47.97	2.59582	4.67103	11.0179
47.971	2.61657	4.71044	11.0007
47.972	2.63751	4.75021	10.9836
47.973	2.65864	4.79034	10.9669
47.974	2.67996	4.83084	10.9504
47.975	2.70147	4.8717	10.9341
47.976	2.72317	4.91293	10.9181
47.977	2.74507	4.95453	10.9024
47.978	2.76716	4.99651	10.8869
47.979	2.78945	5.03887	10.8717
47.98	2.81195	5.08161	10.8568
47.981	2.83464	5.12473	10.8421
47.982	2.85755	5.16825	10.8277
47.983	2.88065	5.21215	10.8136
47.984	2.90397	5.25644	10.7998
47.985	2.92749	5.30114	10.7863
47.986	2.95123	5.34623	10.773
47.987	2.97518	5.39172	10.7601
47.988	2.99934	5.43762	10.7474
47.989	3.02373	5.48393	10.7351
47.99	3.04833	5.53065	10.723
47.991	3.07315	5.57779	10.7113
47.992	3.0982	5.62534	10.6999
47.993	3.12347	5.67331	10.6888
47.994	3.14897	5.72171	10.678
47.995	3.1747	5.77054	10.6675
47.996	3.20065	5.81979	10.6574
47.997	3.22685	5.86948	10.6476
47.998	3.25327	5.9196	10.6382
47.999	3.27994	5.97017	10.629
48	3.30684	6.02117	10.6203
48.001	3.33398	6.07262	10.6119
48.002	3.36137	6.12452	10.6038
48.003	3.389	6.17687	10.5961
48.004	3.41688	6.22968	10.5888
48.005	3.44501	6.28294	10.5819
48.006	3.47339	6.33666	10.5753
48.007	3.50202	6.39085	10.5691
48.008	3.53091	6.4455	10.5633
48.009	3.56005	6.50062	10.5579
48.01	3.58946	6.55622	10.5529
48.011	3.61913	6.61229	10.5483
48.012	3.64906	6.66883	10.5441
48.013	3.67925	6.72586	10.5403
48.014	3.70972	6.78338	10.5369
48.015	3.74046	6.84138	10.534
48.016	3.77147	6.89987	10.5315
48.017	3.80275	6.95885	10.5294
48.018	3.83431	7.01833	10.5278
48.019	3.86615	7.0783	10.5266
48.02	3.89827	7.13878	10.5259
48.021	3.93068	7.19976	10.5257
48.022	3.96337	7.26124	10.5259
48.023	3.99635	7.32324	10.5266
48.024	4.02962	7.38574	10.5278
48.025	4.06318	7.44877	10.5295
48.026	4.09703	7.5123	10.5317
48.027	4.13119	7.57636	10.5344
48.028	4.16564	7.64094	10.5376
48.029	4.20039	7.70604	10.5413
48.03	4.23545	7.77166	10.5456
48.031	4.27081	7.83782	10.5504
48.032	4.30648	7.90451	10.5557
48.033	4.34246	7.97172	10.5616
48.034	4.37875	8.03948	10.5681
48.035	4.41536	8.10777	10.5751
48.036	4.45228	8.1766	10.5827
48.037	4.48953	8.24597	10.5909
48.038	4.52709	8.31588	10.5997
48.039	4.56498	8.38634	10.609
48.04	4.60319	8.45734	10.619
48.041	4.64173	8.52889	10.6296
48.042	4.68061	8.60099	10.6409
48.043	4.71981	8.67364	10.6528
48.044	4.75935	8.74684	10.6653
48.045	4.79922	8.8206	10.6785
48.046	4.83944	8.89491	10.6923
48.047	4.87999	8.96977	10.7069
48.048	4.92089	9.04519	10.7221
48.049	4.96213	9.12117	10.738
48.05	5.00372	9.19771	10.7546
48.051	5.04566	9.2748	10.772
48.052	5.08795	9.35245	10.7901
48.053	5.1306	9.43066	10.8089
48.054	5.1736	9.50943	10.8284
48.055	5.21696	9.58876	10.8487
48.056	5.26068	9.66865	10.8698
48.057	5.30476	9.7491	10.8917
48.058	5.3492	9.8301	10.9144
48.059	5.39401	9.91167	10.9379
48.06	5.43919	9.99379	10.9622
48.061	5.48473	10.0765	10.9873
48.062	5.53065	10.1597	11.0133
48.063	5.57694	10.2435	11.0401
48.064	5.6236	10.3278	11.0678
48.065	5.67065	10.4127	11.0963
48.066	5.71807	10.4982	11.1258
48.067	5.76587	10.5842	11.1562
48.068	5.81405	10.6707	11.1874
48.069	5.86262	10.7578	11.2196
48.07	5.91157	10.8454	11.2528
48.071	5.96091	10.9335	11.2869
48.072	6.01063	11.0222	11.322
48.073	6.06075	11.1115	11.358
48.074	6.11126	11.2012	11.3951
48.075	6.16216	11.2915	11.4331
48.076	6.21345	11.3823	11.4722
48.077	6.26514	11.4736	11.5124
48.078	6.31722	11.5654	11.5536
48.079	6.3697	11.6577	11.5958
48.08	6.42259	11.7506	11.6391
48.081	6.47587	11.8439	11.6836
48.082	6.52955	11.9377	11.7291
48.083	6.58363	12.032	11.7758
48.084	6.63811	12.1268	11.8236
48.085	6.693	12.2221	11.8726
48.086	6.74829	12.3178	11.9227
48.087	6.80398	12.414	11.974
48.088	6.86008	12.5106	12.0266
48.089	6.91659	12.6077	12.0803
48.09	6.9735	12.7052	12.1353
48.091	7.03082	12.8031	12.1916
48.092	7.08854	12.9014	12.2491
48.093	7.14667	13.0002	12.3078
48.094	7.2052	13.0993	12.3679
48.095	7.26414	13.1989	12.4293
48.096	7.32349	13.2988	12.4921
48.097	7.38324	13.399	12.5561
48.098	7.4434	13.4997	12.6216
48.099	7.50396	13.6006	12.6884
48.1	7.56493	13.7019	12.7566
48.101	7.6263	13.8035	12.8263
48.102	7.68807	13.9055	12.8973
48.103	7.75025	14.0077	12.9699
48.104	7.81282	14.1101	13.0438
48.105	7.8758	14.2129	13.1193
48.106	7.93917	14.3159	13.1962
48.107	8.00293	14.4191	13.2747
48.108	8.06709	14.5225	13.3547
48.109	8.13165	14.6261	13.4362
48.11	8.19659	14.7299	13.5194
48.111	8.26193	14.8339	13.604
48.112	8.32765	14.938	13.6903
48.113	8.39375	15.0422	13.7782
48.114	8.46024	15.1466	13.8677
48.115	8.5271	15.251	13.9589
48.116	8.59434	15.3555	14.0517
48.117	8.66195	15.46	14.1462
48.118	8.72993	15.5645	14.2424
48.119	8.79827	15.6691	14.3403
48.12	8.86698	15.7736	14.4399
48.121	8.93605	15.878	14.5413
48.122	9.00547	15.9824	14.6444
48.123	9.07524	16.0867	14.7493
48.124	9.14535	16.1909	14.8559
48.125	9.21581	16.2949	14.9644
48.126	9.2866	16.3987	15.0746
48.127	9.35772	16.5024	15.1867
48.128	9.42917	16.6058	15.3007
48.129	9.50093	16.7089	15.4164
48.13	9.57301	16.8118	15.5341
48.131	9.6454	16.9143	15.6536
48.132	9.71809	17.0165	15.775
48.133	9.79107	17.1182	15.8983
48.134	9.86434	17.2196	16.0235
48.135	9.9379	17.3205	16.1506
48.136	10.0117	17.421	16.2797
48.137	10.0858	17.5209	16.4107
48.138	10.1602	17.6203	16.5436
48.139	10.2348	17.719	16.6786
48.14	10.3096	17.8172	16.8154
48.141	10.3847	17.9147	16.9543
48.142	10.46	18.0115	17.0951
48.143	10.5355	18.1075	17.2379
48.144	10.6112	18.2028	17.3827
48.145	10.6871	18.2973	17.5295
48.146	10.7632	18.3909	17.6783
48.147	10.8395	18.4836	17.8291
48.148	10.916	18.5753	17.9819
48.149	10.9925	18.6661	18.1367
48.15	11.0693	18.7559	18.2936
48.151	11.1461	18.8446	18.4524
48.152	11.2231	18.9321	18.6132
48.153	11.3002	19.0185	18.7761
48.154	11.3774	19.1038	18.9409
48.155	11.4547	19.1877	19.1078
48.156	11.532	19.2704	19.2766
48.157	11.6094	19.3517	19.4474
48.158	11.6868	19.4317	19.6202
48.159	11.7643	19.5102	19.795
48.16	11.8417	19.5872	19.9717
48.161	11.9192	19.6627	20.1504
48.162	11.9966	19.7366	20.3311
48.163	12.074	19.8088	20.5136
48.164	12.1514	19.8794	20.6981
48.165	12.2286	19.9482	20.8844
48.166	12.3058	20.0153	21.0727
48.167	12.3829	20.0805	21.2628
48.168	12.4599	20.1439	21.4548
48.169	12.5367	20.2053	21.6485
48.17	12.6134	20.2647	21.8441
48.171	12.6899	20.3221	22.0415
48.172	12.7663	20.3774	22.2406
48.173	12.8424	20.4305	22.4414
48.174	12.9183	20.4815	22.6439
48.175	12.9939	20.5302	22.8482
48.176	13.0692	20.5766	23.054
48.177	13.1443	20.6207	23.2614
48.178	13.2191	20.6623	23.4704
48.179	13.2935	20.7016	23.681
48.18	13.3676	20.7383	23.893
48.181	13.4413	20.7724	24.1066
48.182	13.5146	20.804	24.3215
48.183	13.5875	20.8329	24.5378
48.184	13.66	20.8591	24.7554
48.185	13.732	20.8826	24.9743
48.186	13.8035	20.9032	25.1945
48.187	13.8745	20.9211	25.4158
48.188	13.9449	20.936	25.6383
48.189	14.0148	20.948	25.8619
48.19	14.0842	20.957	26.0865
48.191	14.1529	20.963	26.3121
48.192	14.221	20.9659	26.5387
48.193	14.2884	20.9657	26.766
48.194	14.3552	20.9624	26.9942
48.195	14.4213	20.9559	27.2232
48.196	14.4866	20.9461	27.4528
48.197	14.5512	20.9331	27.683
48.198	14.6151	20.9168	27.9138
48.199	14.6781	20.8971	28.1451
48.2	14.7403	20.8741	28.3767
48.201	14.8016	20.8477	28.6088
48.202	14.8621	20.8178	28.841
48.203	14.9216	20.7845	29.0735
48.204	14.9802	20.7477	29.3061
48.205	15.0379	20.7074	29.5388
48.206	15.0946	20.6635	29.7714
48.207	15.1503	20.6161	30.0039
48.208	15.205	20.5652	30.2363
48.209	15.2586	20.5106	30.4683
48.21	15.3111	20.4524	30.7
48.211	15.3625	20.3906	30.9313
48.212	15.4128	20.3252	31.1621
48.213	15.4619	20.2561	31.3923
48.214	15.5098	20.1834	31.6218
48.215	15.5566	20.1071	31.8505
48.216	15.6021	20.0271	32.0783
48.217	15.6463	19.9434	32.3053
48.218	15.6893	19.8561	32.5311
48.219	15.731	19.7652	32.7559
48.22	15.7713	19.6706	32.9795
48.221	15.8103	19.5724	33.2018
48.222	15.8479	19.4706	33.4227
48.223	15.8842	19.3652	33.6421
48.224	15.919	19.2562	33.86
48.225	15.9523	19.1436	34.0763
48.226	15.9843	19.0276	34.2908
48.227	16.0147	18.908	34.5035
48.228	16.0436	18.7849	34.7143
48.229	16.071	18.6584	34.9231
48.23	16.0969	18.5285	35.1298
48.231	16.1212	18.3952	35.3344
48.232	16.144	18.2586	35.5367
48.233	16.1651	18.1186	35.7367
48.234	16.1846	17.9754	35.9343
48.235	16.2026	17.8291	36.1294
48.236	16.2188	17.6795	36.3219
48.237	16.2334	17.5269	36.5118
48.238	16.2464	17.3712	36.699
48.239	16.2576	17.2125	36.8833
48.24	16.2672	17.0508	37.0648
48.241	16.275	16.8863	37.2433
48.242	16.2811	16.719	37.4189
48.243	16.2855	16.5489	37.5913
48.244	16.2881	16.3762	37.7605
48.245	16.289	16.2008	37.9266
48.246	16.2881	16.0229	38.0893
48.247	16.2855	15.8426	38.2487
48.248	16.281	15.6598	38.4048
48.249	16.2748	15.4748	38.5573
48.25	16.2668	15.2875	38.7063
48.251	16.257	15.098	38.8518
48.252	16.2454	14.9065	38.9936
48.253	16.2321	14.713	39.1318
48.254	16.2169	14.5176	39.2663
48.255	16.1999	14.3204	39.397
48.256	16.1811	14.1214	39.5239
48.257	16.1605	13.9208	39.647
48.258	16.1381	13.7187	39.7663
48.259	16.1139	13.5151	39.8816
48.26	16.0879	13.3101	39.9931
48.261	16.0601	13.1039	40.1005
48.262	16.0306	12.8964	40.2041
48.263	15.9992	12.6879	40.3036
48.264	15.9661	12.4783	40.3991
48.265	15.9312	12.2679	40.4906
48.266	15.8946	12.0566	40.5781
48.267	15.8562	11.8447	40.6615
48.268	15.8161	11.6321	40.7409
48.269	15.7743	11.4189	40.8162
48.27	15.7307	11.2053	40.8875
48.271	15.6854	10.9914	40.9547
48.272	15.6385	10.7772	41.0179
48.273	15.5899	10.5628	41.0771
48.274	15.5396	10.3484	41.1322
48.275	15.4877	10.134	41.1833
48.276	15.4342	9.91968	41.2305
48.277	15.379	9.70556	41.2736
48.278	15.3223	9.49172	41.3128
48.279	15.264	9.27824	41.3481
48.28	15.2041	9.06522	41.3794
48.281	15.1427	8.85273	41.4069
48.282	15.0798	8.64086	41.4306
48.283	15.0155	8.42969	41.4504
48.284	14.9496	8.2193	41.4664
48.285	14.8823	8.00976	41.4787
48.286	14.8136	7.80116	41.4873
48.287	14.7434	7.59356	41.4923
48.288	14.6719	7.38704	41.4936
48.289	14.5991	7.18168	41.4913
48.29	14.5249	6.97754	41.4855
48.291	14.4494	6.77468	41.4762
48.292	14.3727	6.57319	41.4635
48.293	14.2947	6.37311	41.4474
48.294	14.2155	6.17451	41.428
48.295	14.1351	5.97745	41.4053
48.296	14.0535	5.78198	41.3794
48.297	13.9708	5.58817	41.3503
48.298	13.887	5.39607	41.3181
48.299	13.8021	5.20573	41.2828
48.3	13.7161	5.01719	41.2446
48.301	13.6291	4.83051	41.2034
48.302	13.5411	4.64573	41.1594
48.303	13.4522	4.46289	41.1125
48.304	13.3623	4.28204	41.0629
48.305	13.2715	4.1032	41.0107
48.306	13.1798	3.92643	40.9557
48.307	13.0872	3.75175	40.8983
48.308	12.9939	3.5792	40.8383
48.309	12.8997	3.4088	40.7759
48.31	12.8048	3.24058	40.7112
48.311	12.7092	3.07458	40.6441
48.312	12.6128	2.91081	40.5748
48.313	12.5158	2.74929	40.5033
48.314	12.4182	2.59005	40.4297
48.315	12.3199	2.43311	40.3541
48.316	12.221	2.27848	40.2764
48.317	12.1216	2.12617	40.1969
48.318	12.0216	1.9762	40.1154
48.319	11.9212	1.82857	40.0322
48.32	11.8203	1.6833	39.9473
48.321	11.7189	1.5404	39.8606
48.322	11.6171	1.39987	39.7724
48.323	11.5149	1.26171	39.6826
48.324	11.4124	1.12592	39.5913
48.325	11.3095	0.99251	39.4986
48.326	11.2064	0.861474	39.4045
48.327	11.1029	0.73281	39.309
48.328	10.9992	0.606514	39.2124
48.329	10.8953	0.48258	39.1145
48.33	10.7912	0.361002	39.0154
48.331	10.6869	0.241772	38.9153
48.332	10.5824	0.124881	38.8141
48.333	10.4778	0.0103168	38.7119
48.334	10.3732	-0.101931	38.6088
48.335	10.2684	-0.211876	38.5048
48.336	10.1636	-0.319531	38.3999
48.337	10.0588	-0.424912	38.2943
48.338	9.95393	-0.528034	38.1879
48.339	9.84911	-0.628916	38.0808
48.34	9.74433	-0.727574	37.973
48.341	9.63961	-0.824027	37.8647
48.342	9.53498	-0.918294	37.7558
48.343	9.43044	-1.0104	37.6463
48.344	9.32604	-1.10036	37.5364
48.345	9.22177	-1.18819	37.4261
48.346	9.11767	-1.27393	37.3153
48.347	9.01376	-1.35759	37.2042
48.348	8.91004	-1.4392	37.0927
48.349	8.80655	-1.51877	36.981
48.35	8.7033	-1.59635	36.869
48.351	8.6003	-1.67194	36.7568
48.352	8.49758	-1.74558	36.6444
48.353	8.39515	-1.81729	36.5318
48.354	8.29302	-1.8871	36.4192
48.355	8.19122	-1.95503	36.3064
48.356	8.08976	-2.02111	36.1936
48.357	7.98865	-2.08538	36.0807
48.358	7.88791	-2.14785	35.9678
48.359	7.78755	-2.20855	35.855
48.36	7.68759	-2.26751	35.7422
48.361	7.58804	-2.32476	35.6294
48.362	7.48891	-2.38033	35.5168
48.363	7.39022	-2.43424	35.4042
48.364	7.29198	-2.48652	35.2918
48.365	7.19419	-2.53721	35.1796
48.366	7.09688	-2.58632	35.0675
48.367	7.00004	-2.6339	34.9556
48.368	6.9037	-2.67995	34.844
48.369	6.80787	-2.72452	34.7326
48.37	6.71254	-2.76763	34.6214
48.371	6.61774	-2.80931	34.5105
48.372	6.52347	-2.84958	34.3999
48.373	6.42974	-2.88848	34.2896
48.374	6.33656	-2.92604	34.1795
48.375	6.24393	-2.96227	34.0699
48.376	6.15187	-2.9972	33.9605
48.377	6.06038	-3.03088	33.8515
48.378	5.96947	-3.06331	33.7429
48.379	5.87914	-3.09453	33.6346
48.38	5.7894	-3.12456	33.5267
48.381	5.70026	-3.15343	33.4192
48.382	5.61173	-3.18117	33.3121
48.383	5.5238	-3.2078	33.2054
48.384	5.43648	-3.23334	33.0992
48.385	5.34978	-3.25783	32.9933
48.386	5.26371	-3.28129	32.8879
48.387	5.17826	-3.30373	32.783
48.388	5.09344	-3.3252	32.6784
48.389	5.00925	-3.3457	32.5743
48.39	4.9257	-3.36527	32.4707
48.391	4.84279	-3.38393	32.3676
48.392	4.76053	-3.40169	32.2649
48.393	4.6789	-3.41859	32.1626
48.394	4.59793	-3.43465	32.0609
48.395	4.5176	-3.44989	31.9596
48.396	4.43793	-3.46433	31.8588
48.397	4.3589	-3.47799	31.7584
48.398	4.28054	-3.49089	31.6586
48.399	4.20282	-3.50306	31.5592
48.4	4.12576	-3.51452	31.4603
48.401	4.04936	-3.52528	31.3619
48.402	3.97361	-3.53537	31.264
48.403	3.89852	-3.5448	31.1666
48.404	3.82409	-3.5536	31.0697
48.405	3.75031	-3.56179	30.9732
48.406	3.67719	-3.56938	30.8773
48.407	3.60473	-3.57639	30.7818
48.408	3.53292	-3.58284	30.6868
48.409	3.46176	-3.58875	30.5924
48.41	3.39125	-3.59413	30.4984
48.411	3.3214	-3.59901	30.4048
48.412	3.2522	-3.6034	30.3118
48.413	3.18364	-3.60732	30.2193
48.414	3.11573	-3.61077	30.1272
48.415	3.04846	-3.61379	30.0356
48.416	2.98184	-3.61638	29.9445
48.417	2.91586	-3.61856	29.8538
48.418	2.85052	-3.62035	29.7637
48.419	2.78581	-3.62176	29.674
48.42	2.72173	-3.6228	29.5848
48.421	2.65829	-3.62349	29.496
48.422	2.59547	-3.62384	29.4077
48.423	2.53328	-3.62387	29.3199
48.424	2.4717	-3.62359	29.2325
48.425	2.41075	-3.62302	29.1456
48.426	2.35041	-3.62215	29.0592
48.427	2.29069	-3.62102	28.9732
48.428	2.23157	-3.61963	28.8876
48.429	2.17306	-3.61799	28.8025
48.43	2.11515	-3.61612	28.7178
48.431	2.05784	-3.61402	28.6336
48.432	2.00112	-3.61171	28.5498
48.433	1.94499	-3.6092	28.4665
48.434	1.88945	-3.6065	28.3835
48.435	1.83449	-3.60361	28.301
48.436	1.78011	-3.60056	28.2189
48.437	1.7263	-3.59735	28.1373
48.438	1.67306	-3.59399	28.056
48.439	1.62039	-3.59049	27.9752
48.44	1.56828	-3.58686	27.8948
48.441	1.51673	-3.58311	27.8148
48.442	1.46573	-3.57924	27.7352
48.443	1.41528	-3.57528	27.656
48.444	1.36538	-3.57122	27.5772
48.445	1.31601	-3.56707	27.4987
48.446	1.26718	-3.56284	27.4207
48.447	1.21888	-3.55854	27.3431
48.448	1.17111	-3.55418	27.2658
48.449	1.12385	-3.54977	27.189
48.45	1.07712	-3.54531	27.1125
48.451	1.03089	-3.54081	27.0363
48.452	0.985177	-3.53627	26.9606
48.453	0.939962	-3.53171	26.8852
48.454	0.895245	-3.52713	26.8102
48.455	0.851022	-3.52254	26.7356
48.456	0.807286	-3.51794	26.6613
48.457	0.764034	-3.51334	26.5873
48.458	0.72126	-3.50875	26.5137
48.459	0.67896	-3.50417	26.4405
48.46	0.637128	-3.49961	26.3676
48.461	0.595761	-3.49507	26.2951
48.462	0.554853	-3.49056	26.2229
48.463	0.514399	-3.48608	26.151
48.464	0.474394	-3.48164	26.0795
48.465	0.434834	-3.47725	26.0083
48.466	0.395713	-3.47291	25.9374
48.467	0.357027	-3.46862	25.8669
48.468	0.31877	-3.46439	25.7967
48.469	0.280938	-3.46022	25.7268
48.47	0.243527	-3.45612	25.6572
48.471	0.20653	-3.4521	25.5879
48.472	0.169944	-3.44815	25.519
48.473	0.133763	-3.44428	25.4503
48.474	0.0979829	-3.44049	25.382
48.475	0.0625981	-3.43679	25.314
48.476	0.0276042	-3.43319	25.2463
48.477	-0.00700369	-3.42968	25.1788
48.478	-0.0412304	-3.42627	25.1117
48.479	-0.0750808	-3.42296	25.0449
48.48	-0.10856	-3.41976	24.9784
48.481	-0.141672	-3.41667	24.9121
48.482	-0.174422	-3.41369	24.8462
48.483	-0.206814	-3.41083	24.7805
48.484	-0.238854	-3.40808	24.7152
48.485	-0.270547	-3.40546	24.6501
48.486	-0.301896	-3.40296	24.5852
48.487	-0.332906	-3.40059	24.5207
48.488	-0.363583	-3.39834	24.4565
48.489	-0.393931	-3.39623	24.3925
48.49	-0.423954	-3.39426	24.3288
48.491	-0.453657	-3.39242	24.2653
48.492	-0.483045	-3.39072	24.2022
48.493	-0.512121	-3.38917	24.1393
48.494	-0.540892	-3.38775	24.0766
48.495	-0.56936	-3.38649	24.0143
48.496	-0.597532	-3.38537	23.9521
48.497	-0.62541	-3.38441	23.8903
48.498	-0.653	-3.38359	23.8287
48.499	-0.680306	-3.38293	23.7674
48.5	-0.707332	-3.38243	23.7063
48.501	-0.734083	-3.38208	23.6455
48.502	-0.760563	-3.3819	23.5849
48.503	-0.786777	-3.38187	23.5246
48.504	-0.812727	-3.38201	23.4645
48.505	-0.83842	-3.38232	23.4047
48.506	-0.863859	-3.38279	23.3451
48.507	-0.889049	-3.38343	23.2858
48.508	-0.913992	-3.38423	23.2267
48.509	-0.938695	-3.38521	23.1678
48.51	-0.96316	-3.38636	23.1092
48.511	-0.987392	-3.38769	23.0509
48.512	-1.01139	-3.38919	22.9927
48.513	-1.03517	-3.39086	22.9349
48.514	-1.05873	-3.39271	22.8772
48.515	-1.08207	-3.39474	22.8198
48.516	-1.1052	-3.39695	22.7626
48.517	-1.12811	-3.39935	22.7057
48.518	-1.15083	-3.40192	22.649
48.519	-1.17334	-3.40468	22.5925
48.52	-1.19565	-3.40762	22.5362
48.521	-1.21777	-3.41074	22.4802
48.522	-1.2397	-3.41405	22.4244
48.523	-1.26144	-3.41755	22.3688
48.524	-1.283	-3.42124	22.3135
48.525	-1.30439	-3.42511	22.2584
48.526	-1.32559	-3.42917	22.2035
48.527	-1.34663	-3.43343	22.1488
48.528	-1.3675	-3.43788	22.0944
48.529	-1.3882	-3.44251	22.0402
